index,decision,reason,site,source_kind,title,url
667,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,■서울강남■미드를 활용한 문장훈련 영어회화 스터디■소개사진첨부■,https://cafe.daum.net/breakjob/BNc/446713
668,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,■서울강남■미드를 활용한 문장훈련 영어회화 스터디■소개사진첨부■,https://cafe.daum.net/breakjob/BNc/445514
669,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,■서울강남■미드를 활용한 문장훈련 영어회화 스터디■소개사진첨부■,https://cafe.daum.net/breakjob/BNc/445112
670,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,■서울강남■미드를 활용한 문장훈련 영어회화 스터디■소개사진첨부■,https://cafe.daum.net/breakjob/BNc/445722
671,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,■서울강남■미드를 활용한 문장훈련 영어회화 스터디■소개사진첨부■,https://cafe.daum.net/breakjob/BNc/445919
672,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,■서울강남■미드를 활용한 문장훈련 영어회화 스터디■소개사진첨부■,https://cafe.daum.net/breakjob/BNc/445825
673,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,■서울강남■미드를 활용한 문장훈련 영어회화 스터디■소개사진첨부■,https://cafe.daum.net/breakjob/BNc/445130
674,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,■서울강남■미드를 활용한 문장훈련 영어회화 스터디■소개사진첨부■,https://cafe.daum.net/breakjob/BNc/445032
675,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,■서울강남■미드를 활용한 문장훈련 영어회화 스터디■소개사진첨부■,https://cafe.daum.net/breakjob/BNc/446290
676,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,서울 서부권 초등교사 보드게임 동호회 회원 모집합니다.,https://cafe.daum.net/educationstudy/CMKL/214554
677,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,서울 서부권 보드게임 동호회 회원 모집합니다~,https://cafe.daum.net/educationstudy/CMKL/214239
678,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,서울 서부권 초등교사 보드게임 동호회 회원 모집합니다~,https://cafe.daum.net/educationstudy/CMKL/215301
679,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,서울 서부권 초등교사 보드게임 동호회 회원 모집합니다.,https://cafe.daum.net/educationstudy/CMKL/215719
680,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,■서울강남■타지역 온라인■미드를 활용한 문장훈련 영어회화 스터디■소개사진첨부■,https://cafe.daum.net/breakjob/BNc/444883
681,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,호두들 동호회 이런거 들어봤니?,https://cafe.daum.net/hodu0728/EBPi/34945
682,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,이사람들 신천지 맞는지 봐봐 쉬바,https://cafe.daum.net/ok1221/8lcX/91155700
683,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,＜홍대 #라틴로드＞ #살사댄스 #초중급 레벨 2 토요반 모집- 비단쌤 & 플룻쌤과 함께 해요,https://cafe.daum.net/osalsa/KEkV/979
684,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,■서울강남■미드를 활용한 문장훈련 영어회화 스터디■소개사진첨부■,https://cafe.daum.net/breakjob/BNc/444991
685,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,■서울강남■미드를 활용한 문장훈련 영어회화 스터디■소개사진첨부■,https://cafe.daum.net/breakjob/BNc/444928
686,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,내가 갔던 동호회 및 모임 후기,https://cafe.daum.net/dotax/D8UA/3760494
687,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,7월 20일 시간낭비+ 개인봉사자,https://cafe.daum.net/nurisarangcafe/2vwz/359
688,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,홍대 교사 보드게임 모임 모집합니다~,https://cafe.daum.net/teacherexam/5yG5/59573
689,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,홍대 교사 보드게임 모임 회원 모집합니다.,https://cafe.daum.net/teacherexam/5yG5/61797
690,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,홍대 교사 보드게임 동호회 회원 모집합니다.,https://cafe.daum.net/teacherexam/5yG5/61620
691,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,"홍대, 합정 교사 보드게임 모임 회원 모집합니다~",https://cafe.daum.net/teacherexam/gGz/126737
692,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,"홍대, 합정 교사 보드게임 모임 모집합니다~",https://cafe.daum.net/teacherexam/5yG5/59133
693,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,＜홍대 라틴로드＞ 살사댄스 레벨 3 (준중급 2) 금요반 - 비단쌤 & 무타선쌤과 함께 해요,https://cafe.daum.net/osalsa/KEkV/981
694,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,"★서울,광명★ 매주 수요일 저녁 20-24 풋살 팀원 모집합니다.",https://cafe.daum.net/skfootball/Uc8A/4645
695,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,"★서울,광명★ 매주 수요일 저녁 재미있게 즐길 팀원 모집합니다.",https://cafe.daum.net/skfootball/Uc8A/4584
696,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,"★서울,광명★ 매주 수요일 저녁 20-24 풋살 팀원 모집합니다.",https://cafe.daum.net/skfootball/Uc8A/4594
697,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,"★서울,광명★ 매주 수요일 저녁 재미있게 즐길 팀원 모집합니다.",https://cafe.daum.net/skfootball/Uc8A/4586
698,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,"★서울,광명★ 매주 수요일 저녁 재미있게 즐길 팀원 모집합니다.",https://cafe.daum.net/skfootball/IxUf/80623
699,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,"★서울,광명★ 매주 수요일 저녁 재미있게 즐길 팀원 모집합니다.",https://cafe.daum.net/skfootball/IxUf/80629
700,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,"★ 서울,광명 ★ 매주 수요일 20-24 풋살 팀원 구합니다.",https://cafe.daum.net/skfootball/IxUf/80650
701,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,"★서울,광명★ 매주 수요일 저녁 20-24 풋살 팀원 모집합니다.",https://cafe.daum.net/skfootball/IxUf/80880
702,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,"★서울,광명★ 매주 수요일 저녁 재미있게 즐길 팀원 모집합니다.",https://cafe.daum.net/skfootball/IxUf/80619
703,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,2024년 ‘기도의 해’ 사목 자료 요약문,https://cafe.daum.net/ahnchangyul/F7fq/3852
704,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,"교황, 2024년 ‘기도의 해’ 사목 자료 요약문",https://cafe.daum.net/DivineVolition/9rqy/711
705,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,3/11 정모후기,https://cafe.daum.net/ilketennis/1n0z/12518
706,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,🧑🏻‍🎨대전 그림 모임 [차차 드로우] 모집해요! 생초보자 환영합니다~,https://cafe.daum.net/tjmatzip/Gaz/10893
707,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,★ 아샤벨리 벨리작품반(초급/중급)+평일복습반 ★ 홍대 벨리댄스 5월 시작!!,https://cafe.daum.net/skylatin/P4D/1971
708,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,서울 서부권 초등교사 보드게임 동호회 회원 모집합니다~,https://cafe.daum.net/educationstudy/CMKL/215122
709,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,■서울강남■타지역 온라인■미드를 활용한 문장훈련 영어회화 스터디■소개사진첨부■,https://cafe.daum.net/breakjob/BNc/444750
710,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,■서울강남■타지역 온라인■미드를 활용한 문장훈련 영어회화 스터디■소개사진첨부■,https://cafe.daum.net/breakjob/BNc/444646
711,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,■서울강남■타지역 온라인■미드를 활용한 문장훈련 영어회화 스터디■소개사진첨부■,https://cafe.daum.net/breakjob/BNc/444613
712,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,■서울강남■타지역 온라인■미드를 활용한 문장훈련 영어회화 스터디■소개사진첨부■,https://cafe.daum.net/breakjob/BNc/444709
713,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,■서울강남■타지역 온라인■미드를 활용한 문장훈련 영어회화 스터디■소개사진첨부■,https://cafe.daum.net/breakjob/BNc/444674
714,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,■서울강남■타지역 온라인■미드를 활용한 문장훈련 영어회화 스터디■소개사진첨부■,https://cafe.daum.net/breakjob/BNc/444460
715,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,■서울강남■타지역 온라인■미드를 활용한 문장훈련 영어회화 스터디■소개사진첨부■,https://cafe.daum.net/breakjob/BNc/444339
716,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,■서울강남■타지역 온라인■미드를 활용한 문장훈련 영어회화 스터디■소개사진첨부■,https://cafe.daum.net/breakjob/BNc/444249
717,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,■서울강남■타지역 온라인■미드를 활용한 문장훈련 영어회화 스터디■소개사진첨부■,https://cafe.daum.net/breakjob/BNc/444568
718,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,■서울강남■타지역 온라인■미드를 활용한 문장훈련 영어회화 스터디■소개사진첨부■,https://cafe.daum.net/breakjob/BNc/444286
719,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,"★서울,광명★ 매주 수요일 저녁 재미있게 즐길 팀원 모집합니다.",https://cafe.daum.net/skfootball/Uc8A/4576
720,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,"★서울,광명★ 매주 수요일 저녁 재미있게 즐길 팀원 모집합니다.",https://cafe.daum.net/skfootball/Uc8A/4582
721,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,"★서울,광명★ 매주 수요일 저녁 재미있게 즐길 팀원 모집합니다.",https://cafe.daum.net/skfootball/IxUf/80563
722,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,"★서울,광명★ 매주 수요일 저녁 재미있게 즐길 팀원 모집합니다.",https://cafe.daum.net/skfootball/IxUf/80609
723,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,얼마전에 신천지한테 당한거 생각하면 열받는다 ㅅㅂ,https://cafe.daum.net/ok1221/8lcX/91152003
724,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,🧑🏻‍🎨대전 그림 모임 [차차 드로우] 모집해요! 초보자도 할 수 있다!,https://cafe.daum.net/tjcitizen/iR5m/131
725,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,부천 농구동아리 DEEP THREE 팀원 및 12.2 게스트 모십니다,https://cafe.daum.net/dongarry/Dilr/202526
726,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,2024년 '기도의 해' 사목 자료 요약문＜출처 : 수원교구＞,https://cafe.daum.net/theSpiritofGod/LxFX/823
727,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,진심 인생 헛살았나 동네 친구가 없어,https://cafe.daum.net/weareshower/ZEn5/4668286
728,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,한남달글 없어? 그럼 내가 여기다 밝혀도돼?,https://cafe.daum.net/ok1221/8lcX/84347664
729,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,준회원 신청합니다.,https://cafe.daum.net/gloriousdays/ae5f/1379
730,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,홍대/종로3가 위주로 활동하는 교사 보드게임 모임 하실 분 모집합니다~,https://cafe.daum.net/educationstudy/CMKL/284196
731,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,◈인천 부평 볼링스퀘어 볼링클럽에서 신입회원을 모집합니다. ◈,https://cafe.daum.net/bowlingevent/LGp7/1080
732,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,직장인 극단을 들어갔습니다,https://cafe.daum.net/junchin/c1vF/900
733,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,■서울강남■타지역 온라인■미드를 활용한 문장훈련 영어회화 스터디■소개사진첨부■,https://cafe.daum.net/breakjob/BNc/444182
734,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,■서울강남■타지역 온라인■미드를 활용한 문장훈련 영어회화 스터디■소개사진첨부■,https://cafe.daum.net/breakjob/BNc/444218
735,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,■서울강남■타지역 온라인■미드를 활용한 문장훈련 영어회화 스터디■소개사진첨부■,https://cafe.daum.net/breakjob/BNc/444143
736,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,[경기 안산] 새로생긴 엘크(Elk)볼링센터에서 볼링치는 Nomercy클럽 회원모집!~(신생클럽!),https://cafe.daum.net/bowlingevent/LGp7/231
737,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,서울 홍대/종로3가에서 활동하는 교사 보드게임 모임 모집합니다.,https://cafe.daum.net/educationstudy/CMKL/279316
738,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,인천 매주 일요일 오후 가좌브니엘Fc 팀원모집합니다.,https://cafe.daum.net/skfootball/Uc89/8770
739,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,■서울강남■타지역 온라인■미드를 활용한 문장훈련 영어회화 스터디■소개사진첨부■,https://cafe.daum.net/breakjob/BNc/443849
740,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,■서울강남■타지역 온라인■미드를 활용한 문장훈련 영어회화 스터디■소개사진첨부■,https://cafe.daum.net/breakjob/BNc/443911
741,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,"★서울,광명★ 매주 수요일 저녁 20-24 재미있게 즐길 팀원 모집합니다.",https://cafe.daum.net/skfootball/IxUf/80664
742,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,그냥유명하지않은 웹툰작가하고잇는 사람한테 메인로고그림하나 그려달라하는데 3만원이면 할거야?,https://cafe.daum.net/ok1221/8lcX/29375572
743,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,■서울강남■타지역 온라인■미드를 활용한 문장훈련 영어회화 스터디■소개사진첨부■,https://cafe.daum.net/breakjob/BNc/444038
744,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,55기 청춘기타 강습반 모집합니다. 2020.01.17(1-11일 1차 수정),https://cafe.daum.net/busantongli/OoRF/37
745,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,2018년 10월 누리사랑나눔 사진~~,https://cafe.daum.net/nanum36.5/M0Sp/436
746,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,금요 미팅에 대한 FAQ,https://cafe.daum.net/trendsystem/FN84/38
747,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,2023년 2월 운영위원회,https://cafe.daum.net/nbaram/JxWN/146
748,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,2024년 ‘기도의 해’ 사목 자료 요약문,https://cafe.daum.net/jybnagne/46Rz/19996
749,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,🧑🏻‍🎨대전 그림 모임 [차차 드로우] 모집해요! 초보자도 할 수 있다!,https://cafe.daum.net/gunsystem/3Vy/41431
750,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,봉사활동 신청 및 문의,https://cafe.daum.net/korealovecom/J0lp/831
751,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,의정부 호원 볼원볼링장 JTB.C 회원모집,https://cafe.daum.net/bowlingevent/LGp7/961
752,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,■서울강남■타지역 온라인■미드를 활용한 문장훈련 영어회화 스터디■소개사진첨부■,https://cafe.daum.net/breakjob/BNc/444090
753,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,소개팅 주선해주는 지인 있는사람이 부럽다.,https://cafe.daum.net/dotax/D8UA/5307615
754,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,[여의도] 볼링팀 브루클린에서 회원을 모집합니다.,https://cafe.daum.net/bowlingevent/LGp7/380
755,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,[중국어회화][종로/회기]中韩语言交流会！중국인과 함께 하는 중국어 회화!!,https://cafe.daum.net/zhaolaoshi/2btR/1521
756,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,"[부천,시흥] 농구팀 딥쓰리 초창기 팀원 모집합니다~ 토18~22시",https://cafe.daum.net/dongarry/bWL/99066
757,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,준회원 등급업 부탁드려여 ^^,https://cafe.daum.net/gloriousdays/ae5f/1486
758,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,2015. 02. 28 신림체육센터 정모,https://cafe.daum.net/thisistheswim/FJt5/88
759,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,★2017년 임마누엘집 봉사규칙★,https://cafe.daum.net/gloriousdays/cZGv/149
760,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,네이버 밴드 PC버전 (www.band.us) 이 나왔습니다,https://cafe.daum.net/shdrkajrthl/KHAl/3
761,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,잉친이 내일 인싸모임 나간다…,https://cafe.daum.net/ingsfriend/pr4o/227301
762,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,[중국어회화][종로/회기]中韩语言交流会！중국인과 함께 하는 중국어 회화!!,https://cafe.daum.net/zhaolaoshi/8lI4/1851
763,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,(서울 송파) 핀팡볼링클럽 회원모집합니다.,https://cafe.daum.net/bowlingevent/LGp7/292
764,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,"사업, 장사하시는 사장님 모임 - 4월 13일(목) 오전 10시/저녁 10시",https://cafe.daum.net/busanc/IzEp/992
765,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,준회원신청합니다,https://cafe.daum.net/gloriousdays/ae5f/984
766,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,3월11일 정모후기 늦었어요!ㅠㅠ,https://cafe.daum.net/ilketennis/1n0z/12525
767,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,"수원 아지트볼링장 상주클럽 "" 팀빌런 "" 에서 신입회원 모집합니다.",https://cafe.daum.net/bowlingevent/LGp7/712
768,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,신청합니다,https://cafe.daum.net/gloriousdays/ae5f/953
769,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,🧑🏻‍🎨대전 그림 모임 [차차 드로우] 모집해요! 생초보자 환영합니다~,https://cafe.daum.net/gunsystem/3Vy/41428
770,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,준회원신청합니다,https://cafe.daum.net/gloriousdays/ae5f/1183
